iiot_nodes_count,fog_nodes_count,sdn_controllers,workflows_per_device,workflows_length,hardware,iiot_power_mean,iiot_power_std,iiot_power_min,iiot_power_25%,iiot_power_50%,iiot_power_75%,iiot_power_max,iiot_memory_mean,iiot_memory_std,iiot_memory_min,iiot_memory_25%,iiot_memory_50%,iiot_memory_75%,iiot_memory_max,fog_power_mean,fog_power_std,fog_power_min,fog_power_25%,fog_power_50%,fog_power_75%,fog_power_max,fog_memory_mean,fog_memory_std,fog_memory_min,fog_memory_25%,fog_memory_50%,fog_memory_75%,fog_memory_max,switches_count,link_IS_latency_count,link_IS_latency_mean,link_IS_latency_std,link_IS_latency_min,link_IS_latency_25%,link_IS_latency_50%,link_IS_latency_75%,link_IS_latency_max,link_IS_capacity_count,link_IS_capacity_mean,link_IS_capacity_std,link_IS_capacity_min,link_IS_capacity_25%,link_IS_capacity_50%,link_IS_capacity_75%,link_IS_capacity_max,link_SF_latency_count,link_SF_latency_mean,link_SF_latency_std,link_SF_latency_min,link_SF_latency_25%,link_SF_latency_50%,link_SF_latency_75%,link_SF_latency_max,link_SF_capacity_count,link_SF_capacity_mean,link_SF_capacity_std,link_SF_capacity_min,link_SF_capacity_25%,link_SF_capacity_50%,link_SF_capacity_75%,link_SF_capacity_max,workflow_count,workwflow_steps,workflows_steps_cycles_mean,workflows_steps_cycles_std,workflows_steps_cycles_min,workflows_steps_cycles_25%,workflows_steps_cycles_50%,workflows_steps_cycles_75%,workflows_steps_cycles_max,workflows_steps_inputs_mean,workflows_steps_inputs_std,workflows_steps_inputs_min,workflows_steps_inputs_25%,workflows_steps_inputs_50%,workflows_steps_inputs_75%,workflows_steps_inputs_max,workflows_steps_outputs_mean,workflows_steps_outputs_std,workflows_steps_outputs_min,workflows_steps_outputs_25%,workflows_steps_outputs_50%,workflows_steps_outputs_75%,workflows_steps_outputs_max,workflows_steps_memory_mean,workflows_steps_memory_std,workflows_steps_memory_min,workflows_steps_memory_25%,workflows_steps_memory_50%,workflows_steps_memory_75%,workflows_steps_memory_max,workflows_starter_power_mean,workflows_starter_power_std,workflows_starter_power_min,workflows_starter_power_25%,workflows_starter_power_50%,workflows_starter_power_75%,workflows_starter_power_max,workflows_starter_memory_mean,workflows_starter_memory_std,workflows_starter_memory_min,workflows_starter_memory_25%,workflows_starter_memory_50%,workflows_starter_memory_75%,workflows_starter_memory_max,avg_response_time,std_response_time,solution_accuracy,solution_resp_time,vnf_cpu_consump,vnf_ram_consump,vnf_time_deploy,flgs,proto,saddr,att_id,sport,daddr,iot_id,dport,pkts,bytes,state,mean,stddev,sum,min,max,rate,srate,drate,attack,category,subcategory ,fog_server_iot,fog_server_att
10,10,3,2,3,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,800.0,0.0,800.0,800.0,800.0,800.0,800.0,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,10,45.0,0.0020000000000000013,1.3157441200297357e-18,2,2,2,2,2,45.0,8000.0,0.0,8000.0,8000.0,8000.0,8000.0,8000.0,10.0,0.0020000000000000005,4.57139774554258e-19,2,2,2,2,2,10.0,8000.0,0.0,8000.0,8000.0,8000.0,8000.0,8000.0,20,3,500.0,0.0,500.0,500.0,500.0,500.0,500.0,80.0,0.0,80.0,80.0,80.0,80.0,80.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.8921999999999997,0.011171392035015163,99.24,25.75,540,80,9,e,udp,192168100148,48,56043,192.168.100.3,3,80,2317336,139040700,INT,3.508532,1.410962,10.525597,1.513161,4.515896,0.544514,0.544514,0,1,DDoS,UDP,3,2
10,10,2,2,3,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,800.0,0.0,800.0,800.0,800.0,800.0,800.0,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,10,44.0,0.0020000000000000013,1.3160840616760306e-18,2,2,2,2,2,44.0,8000.0,0.0,8000.0,8000.0,8000.0,8000.0,8000.0,10.0,0.0020000000000000005,4.57139774554258e-19,2,2,2,2,2,10.0,8000.0,0.0,8000.0,8000.0,8000.0,8000.0,8000.0,20,3,500.0,0.0,500.0,500.0,500.0,500.0,500.0,80.0,0.0,80.0,80.0,80.0,80.0,80.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.8948000000000005,0.009490161110051663,99.24,25.75,540,80,9,e s,tcp,192168100147,47,16603,192.168.100.6,6,80,1083564,150540008,RST,0.029798,0.017565,0.119193,0,0.043868,0.115308,0.057699,0.038123,1,DDoS,TCP,6,1
10,10,1,2,3,1,480.0,0.0,480.0,480.0,480.0,480.0,480.0,128.0,0.0,128.0,128.0,128.0,128.0,128.0,800.0,0.0,800.0,800.0,800.0,800.0,800.0,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,10,43.0,0.0020000000000000013,1.316440096867631e-18,2,2,2,2,2,43.0,8000.0,0.0,8000.0,8000.0,8000.0,8000.0,8000.0,10.0,0.0020000000000000005,4.57139774554258e-19,2,2,2,2,2,10.0,8000.0,0.0,8000.0,8000.0,8000.0,8000.0,8000.0,20,3,500.0,0.0,500.0,500.0,500.0,500.0,500.0,80.0,0.0,80.0,80.0,80.0,80.0,80.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,480.0,0.0,480.0,480.0,480.0,480.0,480.0,128.0,0.0,128.0,128.0,128.0,128.0,128.0,1.8969999999999998,0.007947194142390271,99.24,25.75,540,80,9,e,udp,192.168.100.3,3,2888,192.168.100.19,19,53,2,399,CON,0.019767,0,0.019767,0.019767,0.019767,50.589367,0,0,0,Normal,Normal,0,0
10,10,1,2,3,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,800.0,0.0,800.0,800.0,800.0,800.0,800.0,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,10,40.0,0.0020000000000000013,1.3176170663444472e-18,2,2,2,2,2,40.0,8000.0,0.0,8000.0,8000.0,8000.0,8000.0,8000.0,10.0,0.0020000000000000005,4.57139774554258e-19,2,2,2,2,2,10.0,8000.0,0.0,8000.0,8000.0,8000.0,8000.0,8000.0,20,3,500.0,0.0,500.0,500.0,500.0,500.0,500.0,80.0,0.0,80.0,80.0,80.0,80.0,80.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.8974,0.00974625434124365,99.24,25.75,540,80,9,e s,tcp,192168100148,48,55468,192.168.100.3,3,80,79361,13408628,RST,0.605878,1.211636,3.029388,0,3.02915,0.193338,0.128892,0.275841,1,DDoS,HTTP,3,2
10,10,1,3,3,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,800.0,0.0,800.0,800.0,800.0,800.0,800.0,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,10,44.0,0.0020000000000000013,1.3160840616760306e-18,2,2,2,2,2,44.0,8000.0,0.0,8000.0,8000.0,8000.0,8000.0,8000.0,10.0,0.0020000000000000005,4.57139774554258e-19,2,2,2,2,2,10.0,8000.0,0.0,8000.0,8000.0,8000.0,8000.0,8000.0,30,3,500.0,0.0,500.0,500.0,500.0,500.0,500.0,80.0,0.0,80.0,80.0,80.0,80.0,80.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.8982,0.006758902175700559,99.24,25.75,540,80,9,e s,tcp,192168100147,47,65015,192.168.100.5,5,80,1261809,167625594,RST,0.056573,0.113145,0.282863,0,0.282863,0.293087,0.209348,0.061249,1,DDoS,TCP,5,1
10,10,1,1,3,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,800.0,0.0,800.0,800.0,800.0,800.0,800.0,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,10,43.0,0.0020000000000000013,1.316440096867631e-18,2,2,2,2,2,43.0,8000.0,0.0,8000.0,8000.0,8000.0,8000.0,8000.0,10.0,0.0020000000000000005,4.57139774554258e-19,2,2,2,2,2,10.0,8000.0,0.0,8000.0,8000.0,8000.0,8000.0,8000.0,10,3,500.0,0.0,500.0,500.0,500.0,500.0,500.0,80.0,0.0,80.0,80.0,80.0,80.0,80.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.8994000000000004,0.0012649110640673528,99.24,25.75,540,80,9,e s,tcp,192168100150,50,34090,192.168.100.6,6,80,542313,77651260,RST,0.018925,0.019204,0.075701,0,0.042464,0.096448,0.057916,0.019302,1,DDoS,TCP,6,4
10,10,1,2,2,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,800.0,0.0,800.0,800.0,800.0,800.0,800.0,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,10,37.0,0.0020000000000000013,1.3189888700125507e-18,2,2,2,2,2,37.0,8000.0,0.0,8000.0,8000.0,8000.0,8000.0,8000.0,10.0,0.0020000000000000005,4.57139774554258e-19,2,2,2,2,2,10.0,8000.0,0.0,8000.0,8000.0,8000.0,8000.0,8000.0,20,2,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,80.0,0.0,80.0,80.0,80.0,80.0,80.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.5208000000000004,0.005444456379029768,99.24,25.75,540,80,9,e,udp,192168100150,50,173,192.168.100.7,7,80,372480,22349212,INT,0.609912,1.363804,3.659469,0,3.659469,0.144379,0.144379,0,1,DDoS,UDP,7,4
10,10,1,2,2,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,800.0,0.0,800.0,800.0,800.0,800.0,800.0,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,10,42.0,0.0020000000000000013,1.316813396207863e-18,2,2,2,2,2,42.0,8000.0,0.0,8000.0,8000.0,8000.0,8000.0,8000.0,10.0,0.0020000000000000005,4.57139774554258e-19,2,2,2,2,2,10.0,8000.0,0.0,8000.0,8000.0,8000.0,8000.0,8000.0,20,2,100.0,0.0,100.0,100.0,100.0,100.0,100.0,80.0,0.0,80.0,80.0,80.0,80.0,80.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.747680000000002,0.007108186533109116,99.24,25.75,540,80,9,e,tcp,192.168.100.3,3,49287,192.168.100.17,17,443,17,5215,FIN,0.070654,0.049763,0.141308,0.020891,0.120417,3.140484,1.570242,1.373962,0,Normal,Normal,0,0
10,10,1,2,6,2,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,512.0,0.0,512.0,512.0,512.0,512.0,512.0,800.0,0.0,800.0,800.0,800.0,800.0,800.0,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,10,45.0,0.0020000000000000013,1.3157441200297357e-18,2,2,2,2,2,45.0,8000.0,0.0,8000.0,8000.0,8000.0,8000.0,8000.0,10.0,0.0020000000000000005,4.57139774554258e-19,2,2,2,2,2,10.0,8000.0,0.0,8000.0,8000.0,8000.0,8000.0,8000.0,20,6,500.0,0.0,500.0,500.0,500.0,500.0,500.0,80.0,0.0,80.0,80.0,80.0,80.0,80.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,512.0,0.0,512.0,512.0,512.0,512.0,512.0,3.4653,0.20066576032901343,99.24,25.75,540,80,9,e,tcp,192168100148,48,42451,192.168.100.3,3,80,1502320,194229222,RST,0.208379,0.147864,0.625136,0,0.32772,0.172212,0.114808,0.042377,1,DDoS,TCP,3,2
10,10,1,3,3,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,800.0,0.0,800.0,800.0,800.0,800.0,800.0,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,10,40.0,0.0020000000000000013,1.3176170663444472e-18,2,2,2,2,2,40.0,8000.0,0.0,8000.0,8000.0,8000.0,8000.0,8000.0,10.0,0.0020000000000000005,4.57139774554258e-19,2,2,2,2,2,10.0,8000.0,0.0,8000.0,8000.0,8000.0,8000.0,8000.0,30,3,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,80.0,0.0,80.0,80.0,80.0,80.0,80.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,3.7716000000000007,0.006355014311278304,99.24,25.75,540,80,9,e,udp,192168100149,49,39263,192.168.100.7,7,80,1544708,92682480,INT,0.552606,1.462058,4.420847,0,4.420847,0.17895,0.17895,0,1,DDoS,UDP,7,3
10,10,1,2,3,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,800.0,0.0,800.0,800.0,800.0,800.0,800.0,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,10,41.0,0.0020000000000000013,1.3172052466543307e-18,2,2,2,2,2,41.0,8000.0,0.0,8000.0,8000.0,8000.0,8000.0,8000.0,10.0,0.0020000000000000005,4.57139774554258e-19,2,2,2,2,2,10.0,8000.0,0.0,8000.0,8000.0,8000.0,8000.0,8000.0,20,3,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,80.0,0.0,80.0,80.0,80.0,80.0,80.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,3.7724,0.007036745659300581,99.24,25.75,540,80,9,e s,tcp,192168100150,50,15612,192.168.100.6,6,80,1061190,148895340,REQ,0.016545,0.016545,0.066178,0,0.033295,0.09613,0.057678,0.058269,1,DDoS,TCP,6,4
10,10,1,1,6,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,800.0,0.0,800.0,800.0,800.0,800.0,800.0,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,10,44.0,0.0020000000000000013,1.3160840616760306e-18,2,2,2,2,2,44.0,8000.0,0.0,8000.0,8000.0,8000.0,8000.0,8000.0,10.0,0.0020000000000000005,4.57139774554258e-19,2,2,2,2,2,10.0,8000.0,0.0,8000.0,8000.0,8000.0,8000.0,8000.0,10,6,500.0,0.0,500.0,500.0,500.0,500.0,500.0,80.0,0.0,80.0,80.0,80.0,80.0,80.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,3.773199999999999,0.007254117604659018,99.24,25.75,540,80,9,e s,tcp,192168100150,50,41450,192.168.100.3,3,80,1770880,228665101,RST,0.057298,0.114596,0.286489,0,0.286489,0.20151,0.151133,0.062745,1,DDoS,TCP,3,4
10,10,1,1,3,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,800.0,0.0,800.0,800.0,800.0,800.0,800.0,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,10,44.0,0.0020000000000000013,1.3160840616760306e-18,2,2,2,2,2,44.0,8000.0,0.0,8000.0,8000.0,8000.0,8000.0,8000.0,10.0,0.0020000000000000005,4.57139774554258e-19,2,2,2,2,2,10.0,8000.0,0.0,8000.0,8000.0,8000.0,8000.0,8000.0,10,3,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,80.0,0.0,80.0,80.0,80.0,80.0,80.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,3.7748,0.0016865480854233244,99.24,25.75,540,80,9,e,udp,192.168.100.20,20,80,192.168.100.30,30,80,6987061,6816072229,INT,4.943147,0.137038,44.488323,4.55599,4.997887,78.916451,78.916451,0,0,Normal,Normal,0,0
25,15,1,2,1,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,800.0,0.0,800.0,800.0,800.0,800.0,800.0,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,15,125.0,0.0020000000000000013,1.3062782120676572e-18,2,2,2,2,2,125.0,8000.0,0.0,8000.0,8000.0,8000.0,8000.0,8000.0,15.0,0.002000000000000001,8.978046943156863e-19,2,2,2,2,2,15.0,8000.0,0.0,8000.0,8000.0,8000.0,8000.0,8000.0,50,1,100.0,0.0,100.0,100.0,100.0,100.0,100.0,80.0,0.0,80.0,80.0,80.0,80.0,80.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.16563999999999995,0.005619790104294514,93.93,0.5,3400,390,0.9,e s,tcp,192168100148,48,43822,192.168.100.26,13,80,1184201,164399209,RST,0.017624,0.017704,0.070495,0,0.037627,0.095316,0.057231,0.019075,1,DDoS,TCP,13,2
25,15,1,2,2,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,800.0,0.0,800.0,800.0,800.0,800.0,800.0,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,15,125.0,0.0020000000000000013,1.3062782120676572e-18,2,2,2,2,2,125.0,8000.0,0.0,8000.0,8000.0,8000.0,8000.0,8000.0,15.0,0.002000000000000001,8.978046943156863e-19,2,2,2,2,2,15.0,8000.0,0.0,8000.0,8000.0,8000.0,8000.0,8000.0,50,2,100.0,0.0,100.0,100.0,100.0,100.0,100.0,80.0,0.0,80.0,80.0,80.0,80.0,80.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.2873599999999998,0.011360080482612295,93.93,1.75,3400,390,0.9,e s,tcp,192168100148,48,18680,192.168.100.6,6,80,1070788,149878123,RST,0.017922,0.017934,0.071687,0,0.036791,0.096248,0.057788,0.019263,1,DDoS,TCP,6,2
25,15,1,2,1,2,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,512.0,0.0,512.0,512.0,512.0,512.0,512.0,800.0,0.0,800.0,800.0,800.0,800.0,800.0,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,15,125.0,0.0020000000000000013,1.3062782120676572e-18,2,2,2,2,2,125.0,8000.0,0.0,8000.0,8000.0,8000.0,8000.0,8000.0,15.0,0.002000000000000001,8.978046943156863e-19,2,2,2,2,2,15.0,8000.0,0.0,8000.0,8000.0,8000.0,8000.0,8000.0,50,1,500.0,0.0,500.0,500.0,500.0,500.0,500.0,80.0,0.0,80.0,80.0,80.0,80.0,80.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,512.0,0.0,512.0,512.0,512.0,512.0,512.0,0.5,0.0,93.93,0.5,3400,390,0.9,e,udp,192.168.100.3,3,2888,192.168.100.33,33,53,2,399,CON,0.019767,0,0.019767,0.019767,0.019767,50.589367,0,0,0,Normal,Normal,0,0
25,15,4,2,1,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,800.0,0.0,800.0,800.0,800.0,800.0,800.0,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,15,125.0,0.0020000000000000013,1.3062782120676572e-18,2,2,2,2,2,125.0,8000.0,0.0,8000.0,8000.0,8000.0,8000.0,8000.0,15.0,0.002000000000000001,8.978046943156863e-19,2,2,2,2,2,15.0,8000.0,0.0,8000.0,8000.0,8000.0,8000.0,8000.0,50,1,500.0,0.0,500.0,500.0,500.0,500.0,500.0,80.0,0.0,80.0,80.0,80.0,80.0,80.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.6551599999999997,0.016506473683660854,93.93,1.5,3400,390,0.9,e,udp,192168100147,47,30607,192.168.100.5,5,80,3384422,203067838,INT,3.909196,1.369696,11.727587,1.972157,4.880842,0.951766,0.951766,0,1,DDoS,UDP,5,1
25,15,2,2,1,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,800.0,0.0,800.0,800.0,800.0,800.0,800.0,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,15,125.0,0.0020000000000000013,1.3062782120676572e-18,2,2,2,2,2,125.0,8000.0,0.0,8000.0,8000.0,8000.0,8000.0,8000.0,15.0,0.002000000000000001,8.978046943156863e-19,2,2,2,2,2,15.0,8000.0,0.0,8000.0,8000.0,8000.0,8000.0,8000.0,50,1,500.0,0.0,500.0,500.0,500.0,500.0,500.0,80.0,0.0,80.0,80.0,80.0,80.0,80.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.6598799999999996,0.013691409491997215,93.93,1.75,3400,390,0.9,e,tcp,192168100149,49,41656,192.168.100.19,19,80,80529,18099046,RST,4.196931,0.043054,8.393862,4.1539,4.239962,0.669656,0.372031,0.323073,1,DDoS,HTTP,19,3
25,15,1,4,1,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,800.0,0.0,800.0,800.0,800.0,800.0,800.0,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,15,125.0,0.0020000000000000013,1.3062782120676572e-18,2,2,2,2,2,125.0,8000.0,0.0,8000.0,8000.0,8000.0,8000.0,8000.0,15.0,0.002000000000000001,8.978046943156863e-19,2,2,2,2,2,15.0,8000.0,0.0,8000.0,8000.0,8000.0,8000.0,8000.0,100,1,500.0,0.0,500.0,500.0,500.0,500.0,500.0,80.0,0.0,80.0,80.0,80.0,80.0,80.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.6626399999999991,0.011414610520439746,93.93,0.5,3400,390,0.9,e s,tcp,192168100150,50,48423,192.168.100.3,3,80,1358070,180865700,RST,0.92783,1.373509,3.711319,0,3.30241,0.295896,0.221922,0.055335,1,DDoS,TCP,3,4
25,15,1,3,1,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,800.0,0.0,800.0,800.0,800.0,800.0,800.0,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,15,125.0,0.0020000000000000013,1.3062782120676572e-18,2,2,2,2,2,125.0,8000.0,0.0,8000.0,8000.0,8000.0,8000.0,8000.0,15.0,0.002000000000000001,8.978046943156863e-19,2,2,2,2,2,15.0,8000.0,0.0,8000.0,8000.0,8000.0,8000.0,8000.0,75,1,500.0,0.0,500.0,500.0,500.0,500.0,500.0,80.0,0.0,80.0,80.0,80.0,80.0,80.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.6630799999999994,0.010258496807854298,93.93,1.5,3400,390,0.9,e,udp,192168100147,47,47083,192.168.100.7,7,80,1710522,102631235,INT,3.704177,0.900272,7.408354,2.803905,4.604449,0.392496,0.392496,0,1,DDoS,UDP,7,1
25,15,1,2,1,1,480.0,0.0,480.0,480.0,480.0,480.0,480.0,128.0,0.0,128.0,128.0,128.0,128.0,128.0,800.0,0.0,800.0,800.0,800.0,800.0,800.0,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,15,125.0,0.0020000000000000013,1.3062782120676572e-18,2,2,2,2,2,125.0,8000.0,0.0,8000.0,8000.0,8000.0,8000.0,8000.0,15.0,0.002000000000000001,8.978046943156863e-19,2,2,2,2,2,15.0,8000.0,0.0,8000.0,8000.0,8000.0,8000.0,8000.0,50,1,500.0,0.0,500.0,500.0,500.0,500.0,500.0,80.0,0.0,80.0,80.0,80.0,80.0,80.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,480.0,0.0,480.0,480.0,480.0,480.0,480.0,128.0,0.0,128.0,128.0,128.0,128.0,128.0,0.6641999999999996,0.007406560798180414,93.93,1.75,3400,390,0.9,e s,tcp,192168100148,48,18680,192.168.100.6,6,80,1070690,149878404,RST,0.017922,0.017934,0.071687,0,0.036791,0.096248,0.057788,0.019263,1,DDoS,TCP,6,2
25,15,1,2,1,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,800.0,0.0,800.0,800.0,800.0,800.0,800.0,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,15,125.0,0.0020000000000000013,1.3062782120676572e-18,2,2,2,2,2,125.0,8000.0,0.0,8000.0,8000.0,8000.0,8000.0,8000.0,15.0,0.002000000000000001,8.978046943156863e-19,2,2,2,2,2,15.0,8000.0,0.0,8000.0,8000.0,8000.0,8000.0,8000.0,50,1,500.0,0.0,500.0,500.0,500.0,500.0,500.0,80.0,0.0,80.0,80.0,80.0,80.0,80.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.6650799999999997,0.00768736041851049,93.93,0.5,3400,390,0.9,e,udp,192168100148,48,59999,192.168.100.15,15,80,1850515,111030900,INT,2.692624,0.112882,5.385247,2.579739,2.805508,0.378537,0.378537,0,1,DDoS,UDP,15,2
